,Unnamed: 0,Unnamed: 0.1,bbox_id,air_quality,area,closest_shop,cloud_cover,humidity,shops_amount,temperature,inappropriate_type,flat_roof,gabled_roof,round_roof
205,205,205,NY3,81,192.13147241913398,11,0.57,0.71,31.0,12.25,0,0,1,0
206,206,206,NY3,81,1105.85247294259,36,0.57,0.71,25.0,12.25,0,0,0,0
207,207,207,NY3,81,173.751882812691,57,0.57,0.71,31.0,12.25,0,1,0,0
208,208,208,NY3,81,169.109841710106,218,0.57,0.71,8.0,12.25,0,1,0,0
209,209,209,NY3,81,240.19516227138402,89,0.57,0.71,29.0,12.25,0,0,0,0
210,210,210,NY3,81,205.517518467323,79,0.57,0.71,20.0,12.25,0,0,0,0
211,211,211,NY3,81,231.466325506955,16,0.57,0.71,29.0,12.25,0,0,0,0
212,212,212,NY3,81,207.669113403218,241,0.57,0.71,7.0,12.25,0,1,0,0
213,213,213,NY3,81,209.142592208536,56,0.57,0.71,29.0,12.25,0,0,0,0
214,214,214,NY3,81,294.373977594663,36,0.57,0.71,27.0,12.25,0,1,0,0
215,215,215,NY3,81,554.13263854899,31,0.57,0.71,32.0,12.25,0,0,0,0
216,216,216,NY3,81,3351.31646638284,145,0.57,0.71,23.0,12.25,0,0,0,0
217,217,217,NY3,81,539.51682822903,59,0.57,0.71,30.0,12.25,0,0,0,0
218,218,218,NY3,81,377.234954882059,55,0.57,0.71,32.0,12.25,0,0,0,0
219,219,219,NY3,81,333.644135201852,57,0.57,0.71,25.0,12.25,0,0,0,0
220,220,220,NY3,81,832.102300897473,50,0.57,0.71,25.0,12.25,0,0,0,0
221,221,221,NY3,81,189.09953796315497,30,0.57,0.71,30.0,12.25,0,0,1,0
222,222,222,NY3,81,195.612342917155,15,0.57,0.71,24.0,12.25,0,0,0,0
223,223,223,NY3,81,379.234440546636,69,0.57,0.71,25.0,12.25,0,0,0,0
224,224,224,NY3,81,587.442637721252,127,0.57,0.71,26.0,12.25,0,0,0,0
225,225,225,NY3,81,106.12941033695,211,0.57,0.71,10.0,12.25,0,0,0,0
226,226,226,NY3,81,188.8307756434,96,0.57,0.71,25.0,12.25,0,0,0,0
227,227,227,NY3,81,123.351301959128,103,0.57,0.71,26.0,12.25,0,1,0,0
228,228,228,NY3,81,143.846959904432,20,0.57,0.71,30.0,12.25,0,0,0,0
229,229,229,NY3,81,839.304194263013,95,0.57,0.71,15.0,12.25,0,0,0,0
230,230,230,NY3,81,227.403896401787,23,0.57,0.71,13.0,12.25,0,0,0,0
231,231,231,NY3,81,161.1347091037,99,0.57,0.71,23.0,12.25,0,0,0,0
232,232,232,NY3,81,157.337018196151,19,0.57,0.71,30.0,12.25,0,0,0,0
233,233,233,NY3,81,112.76043296512199,148,0.57,0.71,18.0,12.25,0,0,0,0
234,234,234,NY3,81,2388.0277321925,129,0.57,0.71,25.0,12.25,0,0,0,0
235,235,235,NY3,81,2357.87732470066,86,0.57,0.71,11.0,12.25,0,0,0,0
236,236,236,NY3,81,175.687886151097,44,0.57,0.71,24.0,12.25,0,1,0,0
237,237,237,NY3,81,622.176696697336,57,0.57,0.71,32.0,12.25,0,0,0,0
238,238,238,NY3,81,1222.31092908925,134,0.57,0.71,30.0,12.25,0,1,0,0
239,239,239,NY3,81,177.33565836286598,53,0.57,0.71,30.0,12.25,0,1,0,0
240,240,240,NY3,81,199.293138853755,14,0.57,0.71,32.0,12.25,0,0,0,0
241,241,241,NY3,81,1900.5040016050696,117,0.57,0.71,24.0,12.25,0,0,0,0
242,242,242,NY3,81,68.1123442639254,62,0.57,0.71,27.0,12.25,0,0,0,0
243,243,243,NY3,81,620.005602481211,9,0.57,0.71,32.0,12.25,0,0,0,0
244,244,244,NY3,81,276.217606565309,70,0.57,0.71,26.0,12.25,0,1,0,0
245,245,245,NY3,81,192.932946488938,18,0.57,0.71,32.0,12.25,0,0,0,0
246,246,246,NY3,81,1432.45435575931,57,0.57,0.71,28.0,12.25,0,0,0,0
247,247,247,NY3,81,113.54088584996799,23,0.57,0.71,29.0,12.25,0,0,0,0
248,248,248,NY3,81,868.0239041629901,77,0.57,0.71,10.0,12.25,0,0,0,0
249,249,249,NY3,81,275.776889498765,37,0.57,0.71,32.0,12.25,0,0,0,0
250,250,250,NY3,81,250.74582191832002,36,0.57,0.71,29.0,12.25,0,0,0,0
251,251,251,NY3,81,1208.67894934943,95,0.57,0.71,25.0,12.25,0,0,0,0
252,252,252,NY3,81,198.171522100501,66,0.57,0.71,21.0,12.25,0,0,0,0
253,253,253,NY3,81,481.7791835718209,113,0.57,0.71,25.0,12.25,0,0,1,0
254,254,254,NY3,81,1088.31720091612,96,0.57,0.71,24.0,12.25,0,0,0,0
255,255,255,NY3,81,203.330840144772,63,0.57,0.71,22.0,12.25,0,1,0,0
256,256,256,NY3,81,280.259193556977,8,0.57,0.71,28.0,12.25,0,0,0,0
257,257,257,NY3,81,194.859020821359,54,0.57,0.71,32.0,12.25,0,0,0,0
258,258,258,NY3,81,371.9317602287291,52,0.57,0.71,25.0,12.25,0,0,0,0
