,_id,addr:housenumber,addr:street,air_quality,amenity,area,bbox_id,building,building_centroid,closest_shop,cloud_cover,description,geometry,height,humidity,name,request_area_bottom_left,request_area_top_right,shops_amount,temperature
991,{'$oid': '5bd44c4847f89e35326a8256'},,,81,,7.104044578788275,Berlin1,hut,"{'type': 'Point', 'coordinates': [13.244499866673062, 52.41609149993996]}",156,0.61,,"{'type': 'Polygon', 'coordinates': [[[13.2444721, 52.4160914], [13.2444981, 52.4161084], [13.2445276, 52.4160916], [13.2445017, 52.4160746], [13.2444721, 52.4160914]]]}",15.0,0.7,,"{'type': 'Point', 'coordinates': [13.234406, 52.412891]}","{'type': 'Point', 'coordinates': [13.25071, 52.423036]}",2,11.58
1378,{'$oid': '5bd44c4847f89e35326a83d9'},,,81,,20.16574095567284,Berlin1,garage,"{'type': 'Point', 'coordinates': [13.2397627, 52.42172325]}",1157,0.61,,"{'type': 'Polygon', 'coordinates': [[[13.2398076, 52.421738], [13.2397173, 52.421738], [13.2397178, 52.4217085], [13.2398081, 52.4217085], [13.2398076, 52.421738]]]}",6.0,0.7,,"{'type': 'Point', 'coordinates': [13.234406, 52.412891]}","{'type': 'Point', 'coordinates': [13.25071, 52.423036]}",0,11.58
876,{'$oid': '5bd44c4847f89e35326a81e3'},,,81,,111.80982945683756,Berlin1,,"{'type': 'Point', 'coordinates': [13.242657520239717, 52.41600121679097]}",358,0.61,,"{'type': 'Polygon', 'coordinates': [[[13.2427681, 52.4160002], [13.242672, 52.4159343], [13.2425469, 52.4160023], [13.2426431, 52.4160681], [13.2427681, 52.4160002]]]}",15.0,0.7,,"{'type': 'Point', 'coordinates': [13.234406, 52.412891]}","{'type': 'Point', 'coordinates': [13.25071, 52.423036]}",2,11.58
1253,{'$oid': '5bd44c4847f89e35326a835c'},,,81,,64.9827929944776,Berlin1,terrace,"{'type': 'Point', 'coordinates': [13.239153769574054, 52.422766375116886]}",1352,0.61,,"{'type': 'Polygon', 'coordinates': [[[13.2392244, 52.4227969], [13.2390824, 52.4227963], [13.2390831, 52.4227359], [13.2392251, 52.4227364], [13.2392244, 52.4227969]]]}",9.0,0.7,,"{'type': 'Point', 'coordinates': [13.234406, 52.412891]}","{'type': 'Point', 'coordinates': [13.25071, 52.423036]}",0,11.57
672,{'$oid': '5bd44c4847f89e35326a8117'},,,81,,19.52567734270058,Berlin1,,"{'type': 'Point', 'coordinates': [13.239368399999998, 52.41569635]}",724,0.61,,"{'type': 'Polygon', 'coordinates': [[[13.2394101, 52.415715], [13.2394182, 52.4156877], [13.2393267, 52.4156777], [13.2393186, 52.415705], [13.2394101, 52.415715]]]}",15.0,0.7,,"{'type': 'Point', 'coordinates': [13.234406, 52.412891]}","{'type': 'Point', 'coordinates': [13.25071, 52.423036]}",0,11.56
16,{'$oid': '5bd44c4847f89e35326a7e87'},,,81,,119.8114669892453,Berlin1,,"{'type': 'Point', 'coordinates': [13.24760875, 52.4207916]}",749,0.61,,"{'type': 'Polygon', 'coordinates': [[[13.247502, 52.4208172], [13.247549, 52.4207318], [13.2477155, 52.420766], [13.2476685, 52.4208514], [13.247502, 52.4208172]]]}",15.0,0.7,,"{'type': 'Point', 'coordinates': [13.234406, 52.412891]}","{'type': 'Point', 'coordinates': [13.25071, 52.423036]}",0,11.58
454,{'$oid': '5bd44c4847f89e35326a803d'},,,81,,31.775906138091244,Berlin1,,"{'type': 'Point', 'coordinates': [13.24308765, 52.4212218]}",895,0.61,,"{'type': 'Polygon', 'coordinates': [[[13.2430425, 52.4212449], [13.2431314, 52.4212459], [13.2431328, 52.4211987], [13.2430439, 52.4211977], [13.2430425, 52.4212449]]]}",15.0,0.7,,"{'type': 'Point', 'coordinates': [13.234406, 52.412891]}","{'type': 'Point', 'coordinates': [13.25071, 52.423036]}",0,11.58
1397,{'$oid': '5bd44c4847f89e35326a83ec'},,,81,,14.178016342179136,Berlin1,garage,"{'type': 'Point', 'coordinates': [13.240271084782954, 52.42208574533076]}",1179,0.61,,"{'type': 'Polygon', 'coordinates': [[[13.2403137, 52.4220968], [13.2402279, 52.4220965], [13.2402285, 52.4220746], [13.2403145, 52.4220751], [13.2403137, 52.4220968]]]}",6.0,0.7,,"{'type': 'Point', 'coordinates': [13.234406, 52.412891]}","{'type': 'Point', 'coordinates': [13.25071, 52.423036]}",0,11.58
1409,{'$oid': '5bd44c4847f89e35326a83f8'},,,81,,19.127789688947978,Berlin1,garage,"{'type': 'Point', 'coordinates': [13.240897626994679, 52.42138985230918]}",1035,0.61,,"{'type': 'Polygon', 'coordinates': [[[13.2408546, 52.4214044], [13.2408557, 52.4213746], [13.2409407, 52.4213754], [13.2409397, 52.421405], [13.2408546, 52.4214044]]]}",6.0,0.7,,"{'type': 'Point', 'coordinates': [13.234406, 52.412891]}","{'type': 'Point', 'coordinates': [13.25071, 52.423036]}",0,11.58
1621,{'$oid': '5bd44c4847f89e35326a84cc'},,,81,,2255.007937101507,Berlin1,school,"{'type': 'Point', 'coordinates': [13.243220156504991, 52.42217872721706]}",1055,0.61,,"{'type': 'Polygon', 'coordinates': [[[13.243592, 52.4218954], [13.2435972, 52.4220026], [13.2437749, 52.4219994], [13.2437787, 52.4220761], [13.2436029, 52.4220792], [13.2436126, 52.4222792], [13.2437582, 52.4222766], [13.2437617, 52.4223476], [13.2436201, 52.4223501], [13.2436243, 52.4224368], [13.2434949, 52.4224391], [13.2434904, 52.4223462], [13.2433577, 52.4223486], [13.2433593, 52.4223811], [13.2432954, 52.4223823], [13.2432944, 52.4223624], [13.243098, 52.4223659], [13.2431014, 52.4224361], [13.2429808, 52.4224383], [13.2429788, 52.4223977], [13.2427176, 52.4224024], [13.2427195, 52.4224417], [13.2425682, 52.4224444], [13.2425643, 52.4223641], [13.2427147, 52.4223613], [13.2427129, 52.4223238], [13.2428619, 52.4223211], [13.2428582, 52.4222436], [13.2429367, 52.4222422], [13.2429173, 52.421841], [13.2430866, 52.4218379], [13.2430935, 52.42198], [13.2433753, 52.421975], [13.2433778, 52.422026], [13.2434838, 52.4220241], [13.2434776, 52.4218974], [13.243592, 52.4218954]], [[13.2434783, 52.422085], [13.2434873, 52.4222828], [13.2431398, 52.4222887], [13.2431308, 52.4220908], [13.2434783, 52.422085]]]}",15.0,0.7,,"{'type': 'Point', 'coordinates': [13.234406, 52.412891]}","{'type': 'Point', 'coordinates': [13.25071, 52.423036]}",0,11.58
1169,{'$oid': '5bd44c4847f89e35326a8308'},,,81,,67.62670062805407,Berlin1,terrace,"{'type': 'Point', 'coordinates': [13.248473044611636, 52.420021805220436]}",582,0.61,,"{'type': 'Polygon', 'coordinates': [[[13.2483822, 52.419995], [13.2484393, 52.4199638], [13.248492, 52.4199985], [13.2485644, 52.4200476], [13.2485052, 52.42008], [13.2483961, 52.4200053], [13.2483822, 52.419995]]]}",15.0,0.7,,"{'type': 'Point', 'coordinates': [13.234406, 52.412891]}","{'type': 'Point', 'coordinates': [13.25071, 52.423036]}",0,11.58
698,{'$oid': '5bd44c4847f89e35326a8131'},,,81,,33.07689854657282,Berlin1,,"{'type': 'Point', 'coordinates': [13.236926364384557, 52.4183056477721]}",1055,0.61,,"{'type': 'Polygon', 'coordinates': [[[13.236875, 52.4182836], [13.2368623, 52.4183154], [13.236976, 52.4183322], [13.2369904, 52.4182959], [13.2368836, 52.4182801], [13.2368768, 52.418279], [13.236875, 52.4182836]]]}",15.0,0.7,,"{'type': 'Point', 'coordinates': [13.234406, 52.412891]}","{'type': 'Point', 'coordinates': [13.25071, 52.423036]}",0,11.57
174,{'$oid': '5bd44c4847f89e35326a7f25'},,,81,,59.69634200076767,Berlin1,terrace,"{'type': 'Point', 'coordinates': [13.248415762926493, 52.41782426843772]}",260,0.61,,"{'type': 'Polygon', 'coordinates': [[[13.2483797, 52.4178714], [13.2483637, 52.417783], [13.2484513, 52.417777], [13.2484673, 52.4178601], [13.2484678, 52.4178654], [13.2483797, 52.4178714]]]}",9.0,0.7,,"{'type': 'Point', 'coordinates': [13.234406, 52.412891]}","{'type': 'Point', 'coordinates': [13.25071, 52.423036]}",3,11.58
1545,{'$oid': '5bd44c4847f89e35326a8480'},,,81,,16.854749903156804,Berlin1,garage,"{'type': 'Point', 'coordinates': [13.24941525232057, 52.416514527010875]}",145,0.61,,"{'type': 'Polygon', 'coordinates': [[[13.2493707, 52.4165224], [13.2493806, 52.4164957], [13.2494598, 52.4165066], [13.2494498, 52.4165334], [13.2493707, 52.4165224]]]}",6.0,0.7,,"{'type': 'Point', 'coordinates': [13.234406, 52.412891]}","{'type': 'Point', 'coordinates': [13.25071, 52.423036]}",3,11.58
528,{'$oid': '5bd44c4847f89e35326a8087'},,,81,,125.68188614007043,Berlin1,,"{'type': 'Point', 'coordinates': [13.236097946930848, 52.419821786312845]}",1246,0.61,,"{'type': 'Polygon', 'coordinates': [[[13.2361654, 52.419878], [13.2361986, 52.4197854], [13.2360318, 52.4197631], [13.2359986, 52.4198558], [13.2360508, 52.4198627], [13.2360477, 52.4198712], [13.2360828, 52.4198759], [13.2360885, 52.4198767], [13.2360966, 52.4198716], [13.2361079, 52.4198703], [13.2361654, 52.419878]]]}",15.0,0.7,,"{'type': 'Point', 'coordinates': [13.234406, 52.412891]}","{'type': 'Point', 'coordinates': [13.25071, 52.423036]}",0,11.57
1000,{'$oid': '5bd44c4847f89e35326a825f'},,,81,,58.379058860207415,Berlin1,,"{'type': 'Point', 'coordinates': [13.24471, 52.41713055]}",169,0.61,,"{'type': 'Polygon', 'coordinates': [[[13.2446969, 52.4170827], [13.244631, 52.4171363], [13.2447231, 52.4171784], [13.244789, 52.4171248], [13.2446969, 52.4170827]]]}",15.0,0.7,,"{'type': 'Point', 'coordinates': [13.234406, 52.412891]}","{'type': 'Point', 'coordinates': [13.25071, 52.423036]}",2,11.58
1174,{'$oid': '5bd44c4847f89e35326a830d'},,,81,,38.19694072748806,Berlin1,garage,"{'type': 'Point', 'coordinates': [13.249043630016219, 52.42012125537946]}",579,0.61,,"{'type': 'Polygon', 'coordinates': [[[13.2490157, 52.4201567], [13.2489885, 52.4201009], [13.2490138, 52.4200963], [13.2490715, 52.4200858], [13.2490988, 52.4201416], [13.2490157, 52.4201567]]]}",6.0,0.7,,"{'type': 'Point', 'coordinates': [13.234406, 52.412891]}","{'type': 'Point', 'coordinates': [13.25071, 52.423036]}",0,11.58
207,{'$oid': '5bd44c4847f89e35326a7f46'},,,81,,100.10721661776836,Berlin1,house,"{'type': 'Point', 'coordinates': [13.235136289684977, 52.41565022251229]}",1195,0.61,,"{'type': 'Polygon', 'coordinates': [[[13.2350833, 52.4155946], [13.2352135, 52.4156065], [13.2351893, 52.4157058], [13.2350591, 52.415694], [13.2350833, 52.4155946]]]}",15.0,0.7,,"{'type': 'Point', 'coordinates': [13.234406, 52.412891]}","{'type': 'Point', 'coordinates': [13.25071, 52.423036]}",0,11.56
380,{'$oid': '5bd44c4847f89e35326a7ff3'},,,81,,26.660436515661136,Berlin1,,"{'type': 'Point', 'coordinates': [13.235908800000002, 52.417486749999995]}",1134,0.61,,"{'type': 'Polygon', 'coordinates': [[[13.2358385, 52.4174947], [13.2359742, 52.4175044], [13.2359791, 52.4174788], [13.2358434, 52.4174691], [13.2358385, 52.4174947]]]}",15.0,0.7,,"{'type': 'Point', 'coordinates': [13.234406, 52.412891]}","{'type': 'Point', 'coordinates': [13.25071, 52.423036]}",0,11.56
458,{'$oid': '5bd44c4847f89e35326a8041'},,,81,,36.37236633195519,Berlin1,,"{'type': 'Point', 'coordinates': [13.238467275274711, 52.421032345055565]}",1159,0.61,,"{'type': 'Polygon', 'coordinates': [[[13.2384216, 52.4210586], [13.2385115, 52.4210595], [13.238513, 52.4210061], [13.238423, 52.4210052], [13.2384216, 52.4210586]]]}",15.0,0.7,,"{'type': 'Point', 'coordinates': [13.234406, 52.412891]}","{'type': 'Point', 'coordinates': [13.25071, 52.423036]}",0,11.57
545,{'$oid': '5bd44c4847f89e35326a8098'},,,81,,192.23147672015818,Berlin1,,"{'type': 'Point', 'coordinates': [13.239051950000002, 52.4190661]}",891,0.61,,"{'type': 'Polygon', 'coordinates': [[[13.2389492, 52.419128], [13.239147, 52.4191324], [13.2391547, 52.4190042], [13.2389569, 52.4189998], [13.2389492, 52.419128]]]}",15.0,0.7,,"{'type': 'Point', 'coordinates': [13.234406, 52.412891]}","{'type': 'Point', 'coordinates': [13.25071, 52.423036]}",0,11.57
994,{'$oid': '5bd44c4847f89e35326a8259'},,,81,,16.10435861544856,Berlin1,,"{'type': 'Point', 'coordinates': [13.245087243820466, 52.41679615833096]}",106,0.61,,"{'type': 'Polygon', 'coordinates': [[[13.2450624, 52.4167689], [13.2450389, 52.416786], [13.2451122, 52.4168234], [13.2451356, 52.4168064], [13.2450624, 52.4167689]]]}",15.0,0.7,,"{'type': 'Point', 'coordinates': [13.234406, 52.412891]}","{'type': 'Point', 'coordinates': [13.25071, 52.423036]}",2,11.58
111,{'$oid': '5bd44c4847f89e35326a7ee6'},75,Machnower Straße,81,,120.8511144512471,Berlin1,,"{'type': 'Point', 'coordinates': [13.250662245504541, 52.4215653029037]}",824,0.61,,"{'type': 'Polygon', 'coordinates': [[[13.2505961, 52.4216231], [13.2505538, 52.4215399], [13.2505581, 52.4215385], [13.250638, 52.4215234], [13.2507331, 52.4215058], [13.2507349, 52.4215093], [13.2507241, 52.4215115], [13.2507445, 52.4215512], [13.2507553, 52.4215492], [13.2507755, 52.421589], [13.2505961, 52.4216231]]]}",15.0,0.7,,"{'type': 'Point', 'coordinates': [13.234406, 52.412891]}","{'type': 'Point', 'coordinates': [13.25071, 52.423036]}",0,11.58
890,{'$oid': '5bd44c4847f89e35326a81f1'},,,81,,75.57147356507933,Berlin1,,"{'type': 'Point', 'coordinates': [13.2422397, 52.4170593]}",426,0.61,,"{'type': 'Polygon', 'coordinates': [[[13.2421611, 52.4170872], [13.2422966, 52.4171026], [13.2423183, 52.4170314], [13.2421828, 52.417016], [13.2421611, 52.4170872]]]}",15.0,0.7,,"{'type': 'Point', 'coordinates': [13.234406, 52.412891]}","{'type': 'Point', 'coordinates': [13.25071, 52.423036]}",2,11.58
1048,{'$oid': '5bd44c4847f89e35326a828f'},,,81,,22.790481349049085,Berlin1,garage,"{'type': 'Point', 'coordinates': [13.250042000000004, 52.42242699999999]}",981,0.61,,"{'type': 'Polygon', 'coordinates': [[[13.2500051, 52.4224042], [13.249992, 52.4224369], [13.2500789, 52.4224498], [13.250092, 52.4224171], [13.2500051, 52.4224042]]]}",15.0,0.7,,"{'type': 'Point', 'coordinates': [13.234406, 52.412891]}","{'type': 'Point', 'coordinates': [13.25071, 52.423036]}",0,11.58
611,{'$oid': '5bd44c4847f89e35326a80da'},,,81,,111.88625512054179,Berlin1,,"{'type': 'Point', 'coordinates': [13.239327566243544, 52.41563299358147]}",729,0.61,,"{'type': 'Polygon', 'coordinates': [[[13.2394244, 52.4156803], [13.2394361, 52.4156311], [13.2393861, 52.4156267], [13.2393943, 52.4155919], [13.2392745, 52.4155814], [13.2392696, 52.4156021], [13.2392359, 52.4155991], [13.2392222, 52.4156573], [13.2392558, 52.4156603], [13.2392546, 52.4156653], [13.2394244, 52.4156803]]]}",15.0,0.7,,"{'type': 'Point', 'coordinates': [13.234406, 52.412891]}","{'type': 'Point', 'coordinates': [13.25071, 52.423036]}",0,11.56
540,{'$oid': '5bd44c4847f89e35326a8093'},,,81,,134.68812166895987,Berlin1,,"{'type': 'Point', 'coordinates': [13.23846635, 52.420610800000006]}",1108,0.61,,"{'type': 'Polygon', 'coordinates': [[[13.2383817, 52.4205578], [13.2383691, 52.420655], [13.238551, 52.4206638], [13.2385636, 52.4205666], [13.2383817, 52.4205578]]]}",15.0,0.7,,"{'type': 'Point', 'coordinates': [13.234406, 52.412891]}","{'type': 'Point', 'coordinates': [13.25071, 52.423036]}",0,11.57
144,{'$oid': '5bd44c4847f89e35326a7f07'},,,81,,180.31808902159074,Berlin1,,"{'type': 'Point', 'coordinates': [13.248911164229778, 52.419772713687586]}",522,0.61,,"{'type': 'Polygon', 'coordinates': [[[13.2488232, 52.4198391], [13.2487496, 52.4197892], [13.2489202, 52.419695], [13.2489933, 52.4197076], [13.2490214, 52.4197613], [13.2489885, 52.4197795], [13.2490526, 52.419823], [13.2490003, 52.4198519], [13.2489216, 52.4197985], [13.2489433, 52.4197866], [13.2489321, 52.419779], [13.2488232, 52.4198391]]]}",15.0,0.7,,"{'type': 'Point', 'coordinates': [13.234406, 52.412891]}","{'type': 'Point', 'coordinates': [13.25071, 52.423036]}",0,11.58
875,{'$oid': '5bd44c4847f89e35326a81e2'},,,81,,32.387317080240976,Berlin1,,"{'type': 'Point', 'coordinates': [13.240704899999999, 52.4182534]}",659,0.61,,"{'type': 'Polygon', 'coordinates': [[[13.2406496, 52.418284], [13.2407795, 52.4182508], [13.2407602, 52.4182228], [13.2406303, 52.418256], [13.2406496, 52.418284]]]}",15.0,0.7,,"{'type': 'Point', 'coordinates': [13.234406, 52.412891]}","{'type': 'Point', 'coordinates': [13.25071, 52.423036]}",0,11.58
1499,{'$oid': '5bd44c4847f89e35326a8452'},,,81,,59.14774850359242,Berlin1,terrace,"{'type': 'Point', 'coordinates': [13.248715299847552, 52.41703566151108]}",185,0.61,,"{'type': 'Polygon', 'coordinates': [[[13.2486814, 52.417083], [13.2486625, 52.4169939], [13.2487508, 52.416989], [13.2487663, 52.4170744], [13.2487664, 52.4170777], [13.2486814, 52.417083]]]}",9.0,0.7,,"{'type': 'Point', 'coordinates': [13.234406, 52.412891]}","{'type': 'Point', 'coordinates': [13.25071, 52.423036]}",3,11.58
974,{'$oid': '5bd44c4847f89e35326a8245'},,,81,,81.60542504397336,Berlin1,,"{'type': 'Point', 'coordinates': [13.243583833905987, 52.417289670716144]}",294,0.61,,"{'type': 'Polygon', 'coordinates': [[[13.2435533, 52.4172445], [13.2435309, 52.4172418], [13.2435077, 52.4173123], [13.2435357, 52.4173157], [13.2435351, 52.4173177], [13.2435432, 52.4173187], [13.2435385, 52.417333], [13.2436037, 52.417341], [13.2436084, 52.4173267], [13.2436169, 52.4173277], [13.2436176, 52.4173258], [13.243639, 52.4173284], [13.2436562, 52.4172762], [13.2436565, 52.4172762], [13.2436625, 52.4172579], [13.2435533, 52.4172445]]]}",15.0,0.7,,"{'type': 'Point', 'coordinates': [13.234406, 52.412891]}","{'type': 'Point', 'coordinates': [13.25071, 52.423036]}",2,11.58
1425,{'$oid': '5bd44c4847f89e35326a8408'},,,81,,109.05991452100331,Berlin1,,"{'type': 'Point', 'coordinates': [13.235957167147786, 52.42289963957652]}",1597,0.61,,"{'type': 'Polygon', 'coordinates': [[[13.2359629, 52.4229637], [13.2359634, 52.422936], [13.2358916, 52.4229358], [13.2358896, 52.4229135], [13.2358797, 52.4229132], [13.2358807, 52.4228399], [13.2359554, 52.4228398], [13.2360044, 52.4228405], [13.2360034, 52.4228957], [13.2359879, 52.4228969], [13.2359889, 52.4229237], [13.2360562, 52.4229247], [13.2360552, 52.4229643], [13.2359629, 52.4229637]]]}",6.0,0.7,,"{'type': 'Point', 'coordinates': [13.234406, 52.412891]}","{'type': 'Point', 'coordinates': [13.25071, 52.423036]}",0,11.57
10,{'$oid': '5bd44c4847f89e35326a7e81'},52,Walterhöferstraße,81,,213.70661731881853,Berlin1,,"{'type': 'Point', 'coordinates': [13.250326441047376, 52.41902297121767]}",359,0.61,,"{'type': 'Polygon', 'coordinates': [[[13.2503197, 52.4191182], [13.2501886, 52.4190296], [13.2502491, 52.4189959], [13.2502223, 52.4189778], [13.2503173, 52.418925], [13.2503677, 52.4189602], [13.2503698, 52.4189602], [13.2504749, 52.4190322], [13.2503197, 52.4191182]]]}",15.0,0.7,,"{'type': 'Point', 'coordinates': [13.234406, 52.412891]}","{'type': 'Point', 'coordinates': [13.25071, 52.423036]}",1,11.58
436,{'$oid': '5bd44c4847f89e35326a802b'},,,81,,39.93291385306629,Berlin1,,"{'type': 'Point', 'coordinates': [13.237821065109753, 52.42100538197904]}",1209,0.61,,"{'type': 'Polygon', 'coordinates': [[[13.2378608, 52.420972], [13.2377823, 52.4209716], [13.2377813, 52.4210388], [13.2378599, 52.4210391], [13.2378608, 52.420972]]]}",15.0,0.7,,"{'type': 'Point', 'coordinates': [13.234406, 52.412891]}","{'type': 'Point', 'coordinates': [13.25071, 52.423036]}",0,11.57
634,{'$oid': '5bd44c4847f89e35326a80f1'},,,81,,7.735197766118674,Berlin1,,"{'type': 'Point', 'coordinates': [13.238200699999998, 52.4181228]}",909,0.61,,"{'type': 'Polygon', 'coordinates': [[[13.2382208, 52.4181355], [13.2382213, 52.4181104], [13.2381806, 52.4181101], [13.2381801, 52.4181352], [13.2382208, 52.4181355]]]}",15.0,0.7,,"{'type': 'Point', 'coordinates': [13.234406, 52.412891]}","{'type': 'Point', 'coordinates': [13.25071, 52.423036]}",0,11.57
705,{'$oid': '5bd44c4847f89e35326a8138'},,,81,,118.6407313729288,Berlin1,,"{'type': 'Point', 'coordinates': [13.238798100097393, 52.420304810358445]}",1043,0.61,,"{'type': 'Polygon', 'coordinates': [[[13.2387625, 52.4202781], [13.2387147, 52.4202764], [13.2387081, 52.4203445], [13.2387559, 52.4203462], [13.2387548, 52.420358], [13.2388635, 52.4203619], [13.2388745, 52.4202482], [13.2387658, 52.4202443], [13.2387625, 52.4202781]]]}",15.0,0.7,,"{'type': 'Point', 'coordinates': [13.234406, 52.412891]}","{'type': 'Point', 'coordinates': [13.25071, 52.423036]}",0,11.57
105,{'$oid': '5bd44c4847f89e35326a7ee0'},4,Gertraudstraße,81,,253.46488654612799,Berlin1,,"{'type': 'Point', 'coordinates': [13.250251585154203, 52.42294873286499]}",1076,0.61,,"{'type': 'Polygon', 'coordinates': [[[13.2500972, 52.4229884], [13.2503473, 52.4230326], [13.2504059, 52.422909], [13.2501559, 52.4228649], [13.2500972, 52.4229884]]]}",15.0,0.7,,"{'type': 'Point', 'coordinates': [13.234406, 52.412891]}","{'type': 'Point', 'coordinates': [13.25071, 52.423036]}",0,11.58
952,{'$oid': '5bd44c4847f89e35326a822f'},,,81,,192.820040059299,Berlin1,,"{'type': 'Point', 'coordinates': [13.245165501289117, 52.41727656622566]}",147,0.61,,"{'type': 'Polygon', 'coordinates': [[[13.2450287, 52.4173234], [13.2451583, 52.4173721], [13.2453023, 52.4172298], [13.2451727, 52.417181], [13.2450287, 52.4173234]]]}",15.0,0.7,,"{'type': 'Point', 'coordinates': [13.234406, 52.412891]}","{'type': 'Point', 'coordinates': [13.25071, 52.423036]}",2,11.58
139,{'$oid': '5bd44c4847f89e35326a7f02'},,,81,,114.75941780673396,Berlin1,house,"{'type': 'Point', 'coordinates': [13.250644151597035, 52.42032890314521]}",598,0.61,,"{'type': 'Polygon', 'coordinates': [[[13.250625, 52.4203962], [13.2505977, 52.4203689], [13.2505911, 52.4203712], [13.250569, 52.4203484], [13.2505752, 52.4203461], [13.2505427, 52.4203134], [13.2506068, 52.4202898], [13.2505958, 52.4202783], [13.2506549, 52.4202565], [13.2507474, 52.4203491], [13.2507484, 52.4203511], [13.2507085, 52.420366], [13.250625, 52.4203962]]]}",9.0,0.7,,"{'type': 'Point', 'coordinates': [13.234406, 52.412891]}","{'type': 'Point', 'coordinates': [13.25071, 52.423036]}",0,11.58
1061,{'$oid': '5bd44c4847f89e35326a829c'},117,Ernst-Lemmer-Ring,81,,106.37538382130009,Berlin1,,"{'type': 'Point', 'coordinates': [13.245755186779544, 52.42194525485766]}",966,0.61,,"{'type': 'Polygon', 'coordinates': [[[13.2457895, 52.4220109], [13.2457598, 52.4220071], [13.2457579, 52.4220127], [13.2456804, 52.422003], [13.2457232, 52.4218757], [13.2458304, 52.4218891], [13.2457895, 52.4220109]]]}",15.0,0.7,,"{'type': 'Point', 'coordinates': [13.234406, 52.412891]}","{'type': 'Point', 'coordinates': [13.25071, 52.423036]}",0,11.58
1379,{'$oid': '5bd44c4847f89e35326a83da'},,,81,,16.850555948297192,Berlin1,garage,"{'type': 'Point', 'coordinates': [13.239763169473894, 52.421696174936955]}",1154,0.61,,"{'type': 'Polygon', 'coordinates': [[[13.2398081, 52.4217085], [13.2397178, 52.4217085], [13.2397183, 52.4216838], [13.2398086, 52.4216839], [13.2398081, 52.4217085]]]}",6.0,0.7,,"{'type': 'Point', 'coordinates': [13.234406, 52.412891]}","{'type': 'Point', 'coordinates': [13.25071, 52.423036]}",0,11.58
442,{'$oid': '5bd44c4847f89e35326a8031'},,,81,,47.81794409312743,Berlin1,,"{'type': 'Point', 'coordinates': [13.239670075255534, 52.421052291870865]}",1069,0.61,,"{'type': 'Polygon', 'coordinates': [[[13.239629, 52.4210912], [13.2397094, 52.4210919], [13.2397112, 52.4210134], [13.2396307, 52.4210127], [13.239629, 52.4210912]]]}",15.0,0.7,,"{'type': 'Point', 'coordinates': [13.234406, 52.412891]}","{'type': 'Point', 'coordinates': [13.25071, 52.423036]}",0,11.58
1333,{'$oid': '5bd44c4847f89e35326a83ac'},,,81,,19.57043750479021,Berlin1,garage,"{'type': 'Point', 'coordinates': [13.237473325704148, 52.421606251170154]}",1311,0.61,,"{'type': 'Polygon', 'coordinates': [[[13.2374245, 52.4216196], [13.2374259, 52.4215932], [13.2374931, 52.4215925], [13.2375218, 52.4215927], [13.2375205, 52.4216195], [13.237468, 52.4216199], [13.2374245, 52.4216196]]]}",6.0,0.7,,"{'type': 'Point', 'coordinates': [13.234406, 52.412891]}","{'type': 'Point', 'coordinates': [13.25071, 52.423036]}",0,11.57
319,{'$oid': '5bd44c4847f89e35326a7fb6'},,,81,,97.29993328613561,Berlin1,,"{'type': 'Point', 'coordinates': [13.244478050000003, 52.414074450000015]}",366,0.61,,"{'type': 'Polygon', 'coordinates': [[[13.2444724, 52.4140105], [13.2443762, 52.4140589], [13.2444837, 52.4141384], [13.2445799, 52.41409], [13.2444724, 52.4140105]]]}",15.0,0.7,,"{'type': 'Point', 'coordinates': [13.234406, 52.412891]}","{'type': 'Point', 'coordinates': [13.25071, 52.423036]}",1,11.58
501,{'$oid': '5bd44c4847f89e35326a806c'},,,81,,66.31827031820528,Berlin1,terrace,"{'type': 'Point', 'coordinates': [13.23947813084044, 52.421049495900334]}",1083,0.61,,"{'type': 'Polygon', 'coordinates': [[[13.2395272, 52.4210043], [13.2394311, 52.4210035], [13.239431, 52.4210099], [13.2394295, 52.421076], [13.2394291, 52.4210947], [13.2395251, 52.4210955], [13.2395272, 52.4210043]]]}",15.0,0.7,,"{'type': 'Point', 'coordinates': [13.234406, 52.412891]}","{'type': 'Point', 'coordinates': [13.25071, 52.423036]}",0,11.58
80,{'$oid': '5bd44c4847f89e35326a7ec7'},,,81,,66.71569243505449,Berlin1,terrace,"{'type': 'Point', 'coordinates': [13.238615317574046, 52.421347023084365]}",1188,0.61,,"{'type': 'Polygon', 'coordinates': [[[13.2386877, 52.4213776], [13.2385419, 52.4213769], [13.238543, 52.4213167], [13.2385914, 52.4213165], [13.238675, 52.4213171], [13.2386887, 52.4213177], [13.2386877, 52.4213776]]]}",12.0,0.7,,"{'type': 'Point', 'coordinates': [13.234406, 52.412891]}","{'type': 'Point', 'coordinates': [13.25071, 52.423036]}",0,11.57
