,air_quality,area,bbox_id,closest_shop,cloud_cover,humidity,shops_amount,temperature,roof_tupe
7301,89,98.8211341999208,Seattle4,244,0.6,0.78,3,,
7302,89,107.117740288675,Seattle4,952,0.6,0.78,0,,
7303,89,142.460583268181,Seattle4,847,0.6,0.78,0,,
7304,89,22.6594698844005,Seattle4,576,0.6,0.78,0,,
7305,89,78.3146328607958,Seattle4,181,0.6,0.78,3,,flat
7306,89,109.627059260506,Seattle4,255,0.6,0.78,3,,
7307,89,130.450421465757,Seattle4,863,0.6,0.78,0,,
7308,89,149.646277839181,Seattle4,488,0.6,0.78,1,,
7309,89,124.836408276627,Seattle4,194,0.6,0.78,3,,
7310,89,117.434410331068,Seattle4,269,0.6,0.78,3,,
7311,89,117.312496444876,Seattle4,416,0.6,0.78,1,,
7312,89,85.1487637896822,Seattle4,349,0.6,0.78,3,,
7313,89,78.542829797193,Seattle4,389,0.6,0.78,1,,
7314,89,114.682625078356,Seattle4,324,0.6,0.78,3,,
7315,89,38.1587732757594,Seattle4,454,0.6,0.78,3,,
7316,89,96.7584242378791,Seattle4,131,0.6,0.78,3,,flat
7317,89,651.225595998949,Seattle4,52,0.6,0.78,3,,
7318,89,131.99483077283,Seattle4,133,0.6,0.78,3,,
7319,89,68.5217097668158,Seattle4,408,0.6,0.78,2,,
7320,89,22.2305462729696,Seattle4,925,0.6,0.78,0,,
7321,89,14.9929527300631,Seattle4,274,0.6,0.78,3,,inappropriate
7322,89,18.8504630327073,Seattle4,866,0.6,0.78,0,,
7323,89,140.285841506063,Seattle4,470,0.6,0.78,1,,
7324,89,129.065911216026,Seattle4,492,0.6,0.78,1,,inappropriate
7325,89,90.4490682957139,Seattle4,242,0.6,0.78,3,,gabled
7326,89,127.70819457936,Seattle4,260,0.6,0.78,3,,
7327,89,73.3758005630753,Seattle4,781,0.6,0.78,0,,
7328,89,79.0179642505342,Seattle4,593,0.6,0.78,0,,
7329,89,89.1578473940432,Seattle4,261,0.6,0.78,3,,flat
7330,89,22.0305526512742,Seattle4,218,0.6,0.78,3,,gabled
7331,89,127.791776415667,Seattle4,444,0.6,0.78,1,,
7332,89,118.9880825925,Seattle4,906,0.6,0.78,0,,
7333,89,102.661679743135,Seattle4,377,0.6,0.78,3,,
7334,89,109.711940015083,Seattle4,573,0.6,0.78,0,,
7335,89,29.2404622814584,Seattle4,929,0.6,0.78,0,,flat
7336,89,56.915919998776,Seattle4,228,0.6,0.78,3,,
7337,89,46.6025699147634,Seattle4,305,0.6,0.78,3,,flat
7338,89,124.178548109547,Seattle4,247,0.6,0.78,3,,
7339,89,166.689311088829,Seattle4,488,0.6,0.78,1,,
7340,89,106.928902133495,Seattle4,384,0.6,0.78,1,,
7341,89,160.586153084024,Seattle4,438,0.6,0.78,3,,
7342,89,95.7901320209869,Seattle4,918,0.6,0.78,0,,
7343,89,119.736679066446,Seattle4,769,0.6,0.78,0,,flat
7344,89,98.8999093767563,Seattle4,353,0.6,0.78,3,,
7345,89,115.763439105597,Seattle4,362,0.6,0.78,3,,
