,_id,addr:housenumber,addr:street,air_quality,amenity,area,bbox_id,building,building_centroid,closest_shop,cloud_cover,description,geometry,height,humidity,name,request_area_bottom_left,request_area_top_right,shops_amount,shops_count,temperature
125,{'$oid': '5bd44a65c6b61430207da14b'},,,73,,918.1730838074807,NY1,,"{'type': 'Point', 'coordinates': [-74.00853350379577, 40.7146871400312]}",20,0.57,,"{'type': 'Polygon', 'coordinates': [[[-74.0083601, 40.7147713], [-74.0083663, 40.7147634], [-74.0082919, 40.7147295], [-74.0084736, 40.714499], [-74.008778, 40.714638], [-74.0086168, 40.7148423], [-74.00859, 40.7148763], [-74.0085152, 40.7148421], [-74.0084377, 40.7148068], [-74.0083601, 40.7147713]]]}",0.0,0.71,,"{'type': 'Point', 'coordinates': [-74.015751, 40.704327]}","{'type': 'Point', 'coordinates': [-74.004765, 40.716168]}",41.0,,12.3
50,{'$oid': '5bd44a65c6b61430207da100'},,,73,,508.9423562772365,NY1,,"{'type': 'Point', 'coordinates': [-74.00646503221263, 40.71443725343833]}",22,0.57,,"{'type': 'Polygon', 'coordinates': [[[-74.0065661, 40.7145728], [-74.0064582, 40.7145228], [-74.0062604, 40.7144311], [-74.0063639, 40.7143017], [-74.0066697, 40.7144434], [-74.0065661, 40.7145728]]]}",0.0,0.71,,"{'type': 'Point', 'coordinates': [-74.015751, 40.704327]}","{'type': 'Point', 'coordinates': [-74.004765, 40.716168]}",39.0,,12.3
231,{'$oid': '5bd44a65c6b61430207da1b5'},124,Liberty Street,88,fire_station,413.7634314136494,NY1,fire_station,"{'type': 'Point', 'coordinates': [-74.01258127085478, 40.70983334326272]}",32,0.58,,"{'type': 'Polygon', 'coordinates': [[[-74.0125142, 40.7098374], [-74.0125356, 40.7097673], [-74.0125999, 40.7096559], [-74.0127085, 40.7097037], [-74.0125833, 40.7100056], [-74.0124357, 40.7099406], [-74.0125142, 40.7098374]]]}",0.0,0.71,FDNY Engine 10/Ladder 10,"{'type': 'Point', 'coordinates': [-74.015751, 40.704327]}","{'type': 'Point', 'coordinates': [-74.004765, 40.716168]}",60.0,,12.32
107,{'$oid': '5bd44a65c6b61430207da139'},,,73,,375.3174275014599,NY1,,"{'type': 'Point', 'coordinates': [-74.00889021599387, 40.71497134526574]}",59,0.57,,"{'type': 'Polygon', 'coordinates': [[[-74.0088159, 40.7149989], [-74.0088658, 40.7150217], [-74.0088997, 40.7149787], [-74.0088498, 40.7149559], [-74.0090151, 40.7147463], [-74.0090906, 40.7147808], [-74.0089083, 40.7150119], [-74.0088793, 40.7150486], [-74.0087609, 40.7151988], [-74.0086854, 40.7151643], [-74.0088159, 40.7149989]]]}",0.0,0.71,,"{'type': 'Point', 'coordinates': [-74.015751, 40.704327]}","{'type': 'Point', 'coordinates': [-74.004765, 40.716168]}",39.0,,12.3
300,{'$oid': '5bd44a65c6b61430207da1fa'},100,Broadway,80,,1402.9849218425597,NY1,commercial,"{'type': 'Point', 'coordinates': [-74.01111402439174, 40.707964277466345]}",62,0.58,,"{'type': 'Polygon', 'coordinates': [[[-74.0110554, 40.7077323], [-74.0111305, 40.7077702], [-74.0111799, 40.7077951], [-74.0111971, 40.7078038], [-74.0112631, 40.7078371], [-74.0113478, 40.7078799], [-74.0113576, 40.7078848], [-74.0114138, 40.7079132], [-74.0114193, 40.707916], [-74.0111671, 40.7082075], [-74.0108079, 40.7079916], [-74.0108343, 40.7079639], [-74.0109124, 40.7078821], [-74.0110554, 40.7077323]]]}",0.0,0.71,American Surety Building,"{'type': 'Point', 'coordinates': [-74.015751, 40.704327]}","{'type': 'Point', 'coordinates': [-74.004765, 40.716168]}",133.0,,12.32
249,{'$oid': '5bd44a65c6b61430207da1c7'},,,88,,248.20384639433016,NY1,,"{'type': 'Point', 'coordinates': [-74.01401225562716, 40.71143261803938]}",210,0.58,,"{'type': 'Polygon', 'coordinates': [[[-74.0140356, 40.7115726], [-74.013926, 40.7115214], [-74.0140011, 40.7112914], [-74.0140903, 40.7113272], [-74.0140356, 40.7115726]]]}",8.0,0.71,,"{'type': 'Point', 'coordinates': [-74.015751, 40.704327]}","{'type': 'Point', 'coordinates': [-74.004765, 40.716168]}",30.0,,12.32
59,{'$oid': '5bd44a65c6b61430207da109'},,,73,,923.294178134971,NY1,,"{'type': 'Point', 'coordinates': [-74.00495455808618, 40.71622797120571]}",49,0.57,,"{'type': 'Polygon', 'coordinates': [[[-74.005186, 40.7161636], [-74.0050682, 40.716303], [-74.0051112, 40.716324], [-74.0050673, 40.7163759], [-74.0050253, 40.7164256], [-74.0047995, 40.7163151], [-74.0047949, 40.7163204], [-74.004709, 40.7162784], [-74.0049172, 40.716032], [-74.005186, 40.7161636]]]}",0.0,0.71,,"{'type': 'Point', 'coordinates': [-74.015751, 40.704327]}","{'type': 'Point', 'coordinates': [-74.004765, 40.716168]}",17.0,,12.3
353,{'$oid': '5bd44a65c6b61430207da22f'},3,Hanover Square,80,,958.3577300102183,NY1,,"{'type': 'Point', 'coordinates': [-74.00960786996063, 40.70500032971638]}",16,0.58,,"{'type': 'Polygon', 'coordinates': [[[-74.0096862, 40.7048227], [-74.0098546, 40.7050928], [-74.0094914, 40.7051774], [-74.0094801, 40.7051449], [-74.0094516, 40.705063], [-74.0094271, 40.7049923], [-74.0094026, 40.7049219], [-74.009391, 40.7048885], [-74.0096862, 40.7048227]]]}",0.0,0.71,,"{'type': 'Point', 'coordinates': [-74.015751, 40.704327]}","{'type': 'Point', 'coordinates': [-74.004765, 40.716168]}",110.0,,12.32
97,{'$oid': '5bd44a65c6b61430207da12f'},182,Church Street,73,,282.020602843724,NY1,,"{'type': 'Point', 'coordinates': [-74.00744591465032, 40.71586699666634]}",47,0.57,,"{'type': 'Polygon', 'coordinates': [[[-74.0075938, 40.7157469], [-74.0075637, 40.7157856], [-74.0073784, 40.7160234], [-74.007298, 40.7159871], [-74.0075134, 40.7157106], [-74.0075938, 40.7157469]]]}",0.0,0.71,,"{'type': 'Point', 'coordinates': [-74.015751, 40.704327]}","{'type': 'Point', 'coordinates': [-74.004765, 40.716168]}",37.0,,12.3
311,{'$oid': '5bd44a65c6b61430207da205'},43,Exchange Place,80,,692.7630797885403,NY1,,"{'type': 'Point', 'coordinates': [-74.01031497488054, 40.706140725469666]}",19,0.58,,"{'type': 'Polygon', 'coordinates': [[[-74.0102021, 40.7059807], [-74.0105218, 40.7061005], [-74.0103921, 40.7063155], [-74.0102408, 40.7062626], [-74.0102748, 40.7062063], [-74.0101023, 40.706146], [-74.0101141, 40.7061265], [-74.0101314, 40.7060978], [-74.0101607, 40.7060493], [-74.0101789, 40.7060192], [-74.0102021, 40.7059807]]]}",0.0,0.71,,"{'type': 'Point', 'coordinates': [-74.015751, 40.704327]}","{'type': 'Point', 'coordinates': [-74.004765, 40.716168]}",134.0,,12.32
479,{'$oid': '5bd44a65c6b61430207da2ad'},47,Ann Street,73,,374.2510041691761,NY1,,"{'type': 'Point', 'coordinates': [-74.00672023218473, 40.71053091555177]}",87,0.57,,"{'type': 'Polygon', 'coordinates': [[[-74.0068455, 40.7103688], [-74.0069349, 40.7104147], [-74.0065842, 40.7106985], [-74.0065101, 40.7106455], [-74.0066295, 40.710547], [-74.0066418, 40.7105368], [-74.0066847, 40.7105014], [-74.0067098, 40.7104807], [-74.0068205, 40.7103894], [-74.0068455, 40.7103688]]]}",15.0,0.71,,"{'type': 'Point', 'coordinates': [-74.015751, 40.704327]}","{'type': 'Point', 'coordinates': [-74.004765, 40.716168]}",86.0,,12.3
325,{'$oid': '5bd44a65c6b61430207da213'},,,80,,508.07342909576573,NY1,,"{'type': 'Point', 'coordinates': [-74.00938443319214, 40.70884374305309]}",9,0.58,,"{'type': 'Polygon', 'coordinates': [[[-74.0093923, 40.7087026], [-74.0095774, 40.7087966], [-74.0093772, 40.7089866], [-74.0091913, 40.7088872], [-74.0093923, 40.7087026]]]}",0.0,0.71,,"{'type': 'Point', 'coordinates': [-74.015751, 40.704327]}","{'type': 'Point', 'coordinates': [-74.004765, 40.716168]}",134.0,,12.32
129,{'$oid': '5bd44a65c6b61430207da14f'},150,Chambers Street,73,,345.73641586621517,NY1,,"{'type': 'Point', 'coordinates': [-74.01003300682328, 40.71566464669915]}",12,0.57,,"{'type': 'Polygon', 'coordinates': [[[-74.0100235, 40.7155418], [-74.0101789, 40.7156115], [-74.0101645, 40.71563], [-74.0100433, 40.7157865], [-74.0100425, 40.7157875], [-74.0098872, 40.7157178], [-74.009892, 40.7157115], [-74.0099551, 40.7156301], [-74.0100235, 40.7155418]]]}",0.0,0.71,,"{'type': 'Point', 'coordinates': [-74.015751, 40.704327]}","{'type': 'Point', 'coordinates': [-74.004765, 40.716168]}",36.0,,12.3
485,{'$oid': '5bd44a65c6b61430207da2b3'},88,Nassau Street,73,,92.5116402361113,NY1,,"{'type': 'Point', 'coordinates': [-74.00776421763938, 40.71000793743509]}",10,0.57,,"{'type': 'Polygon', 'coordinates': [[[-74.0077098, 40.7099439], [-74.0078601, 40.7100302], [-74.0078186, 40.710072], [-74.0076683, 40.7099856], [-74.0077098, 40.7099439]]]}",0.0,0.71,,"{'type': 'Point', 'coordinates': [-74.015751, 40.704327]}","{'type': 'Point', 'coordinates': [-74.004765, 40.716168]}",110.0,,12.3
118,{'$oid': '5bd44a65c6b61430207da144'},,,73,,283.9209139076582,NY1,,"{'type': 'Point', 'coordinates': [-74.00764721874796, 40.71567364651653]}",12,0.57,,"{'type': 'Polygon', 'coordinates': [[[-74.0076256, 40.7155666], [-74.0077811, 40.7156367], [-74.0076716, 40.7157771], [-74.0076688, 40.7157807], [-74.0075938, 40.7157469], [-74.0075134, 40.7157106], [-74.007576, 40.7156302], [-74.0076256, 40.7155666]]]}",0.0,0.71,,"{'type': 'Point', 'coordinates': [-74.015751, 40.704327]}","{'type': 'Point', 'coordinates': [-74.004765, 40.716168]}",37.0,,12.3
606,{'$oid': '5bd44a65c6b61430207da32c'},,,80,,670.9491966121823,NY1,,"{'type': 'Point', 'coordinates': [-74.00734441056265, 40.70680687933314]}",22,0.58,,"{'type': 'Polygon', 'coordinates': [[[-74.0071192, 40.7068807], [-74.0072783, 40.7069974], [-74.0074656, 40.706796], [-74.0074845, 40.7068099], [-74.0075836, 40.7067316], [-74.0074119, 40.7066216], [-74.0074038, 40.70663], [-74.0073919, 40.7066422], [-74.0073824, 40.7066521], [-74.0073663, 40.7066686], [-74.0073591, 40.7066761], [-74.00733, 40.7067062], [-74.0073136, 40.7067231], [-74.0072439, 40.7067951], [-74.0072147, 40.7067792], [-74.0071711, 40.7068255], [-74.0071639, 40.7068332], [-74.007149, 40.706849], [-74.0071393, 40.7068592], [-74.0071267, 40.7068727], [-74.0071192, 40.7068807]]]}",35.0,0.71,,"{'type': 'Point', 'coordinates': [-74.015751, 40.704327]}","{'type': 'Point', 'coordinates': [-74.004765, 40.716168]}",142.0,,12.32
614,{'$oid': '5bd44a65c6b61430207da334'},,,88,,1066.4673264730732,NY1,,"{'type': 'Point', 'coordinates': [-74.01270874999999, 40.71547424999999]}",109,0.58,,"{'type': 'Polygon', 'coordinates': [[[-74.0127728, 40.7156761], [-74.0124449, 40.71553], [-74.0126447, 40.7152724], [-74.0129726, 40.7154185], [-74.0127728, 40.7156761]]]}",0.0,0.71,,"{'type': 'Point', 'coordinates': [-74.015751, 40.704327]}","{'type': 'Point', 'coordinates': [-74.004765, 40.716168]}",25.0,,12.32
555,{'$oid': '5bd44a65c6b61430207da2f9'},17,Warren Street,73,,165.33691161095055,NY1,,"{'type': 'Point', 'coordinates': [-74.00771224178449, 40.71384194834859]}",82,0.57,,"{'type': 'Polygon', 'coordinates': [[[-74.0077409, 40.7137394], [-74.0078172, 40.713774], [-74.0076835, 40.7139445], [-74.0076073, 40.7139099], [-74.007735, 40.713747], [-74.0077409, 40.7137394]]]}",0.0,0.71,,"{'type': 'Point', 'coordinates': [-74.015751, 40.704327]}","{'type': 'Point', 'coordinates': [-74.004765, 40.716168]}",53.0,,12.3
93,{'$oid': '5bd44a65c6b61430207da12b'},148,Duane Street,73,,359.1172868966107,NY1,,"{'type': 'Point', 'coordinates': [-74.0082222420319, 40.716225339142426]}",87,0.57,,"{'type': 'Polygon', 'coordinates': [[[-74.0082797, 40.7160633], [-74.0083815, 40.7161092], [-74.0081648, 40.7163874], [-74.008063, 40.7163414], [-74.0082797, 40.7160633]]]}",0.0,0.71,,"{'type': 'Point', 'coordinates': [-74.015751, 40.704327]}","{'type': 'Point', 'coordinates': [-74.004765, 40.716168]}",36.0,,12.3
473,{'$oid': '5bd44a65c6b61430207da2a7'},23,Beekman Street,73,parking,551.6504719222976,NY1,,"{'type': 'Point', 'coordinates': [-74.00617903408687, 40.71063941707063]}",78,0.57,,"{'type': 'Polygon', 'coordinates': [[[-74.0061304, 40.7107936], [-74.0059826, 40.7106528], [-74.0060133, 40.7106337], [-74.0061952, 40.7105075], [-74.0062264, 40.710486], [-74.0063754, 40.7106235], [-74.0061304, 40.7107936]]]}",13.0,0.71,,"{'type': 'Point', 'coordinates': [-74.015751, 40.704327]}","{'type': 'Point', 'coordinates': [-74.004765, 40.716168]}",83.0,,12.3
43,{'$oid': '5bd44a65c6b61430207da0f9'},,,73,,703.6349283726977,NY1,,"{'type': 'Point', 'coordinates': [-74.00635287436604, 40.71461756004837]}",19,0.57,,"{'type': 'Polygon', 'coordinates': [[[-74.0062604, 40.7144311], [-74.0064582, 40.7145228], [-74.0063963, 40.7146001], [-74.0065069, 40.7146514], [-74.0065141, 40.7146378], [-74.0065822, 40.7146694], [-74.0064553, 40.7148279], [-74.0064494, 40.7148353], [-74.0063828, 40.7148045], [-74.0063872, 40.7147963], [-74.0064306, 40.7147421], [-74.0061248, 40.7146003], [-74.0062604, 40.7144311]]]}",15.0,0.71,,"{'type': 'Point', 'coordinates': [-74.015751, 40.704327]}","{'type': 'Point', 'coordinates': [-74.004765, 40.716168]}",37.0,,12.3
573,{'$oid': '5bd44a65c6b61430207da30b'},,,73,,1056.2775682098313,NY1,,"{'type': 'Point', 'coordinates': [-74.00732730369324, 40.713677981791726]}",96,0.57,,"{'type': 'Polygon', 'coordinates': [[[-74.0073816, 40.7136308], [-74.0074229, 40.7135779], [-74.0075771, 40.7136475], [-74.007636, 40.7136744], [-74.0075862, 40.7137381], [-74.0076196, 40.7137532], [-74.0075258, 40.7138729], [-74.0069726, 40.713622], [-74.0070748, 40.7134916], [-74.0072074, 40.7135518], [-74.0072668, 40.7135787], [-74.0073816, 40.7136308]]]}",0.0,0.71,,"{'type': 'Point', 'coordinates': [-74.015751, 40.704327]}","{'type': 'Point', 'coordinates': [-74.004765, 40.716168]}",53.0,,12.3
122,{'$oid': '5bd44a65c6b61430207da148'},,,73,,814.3972890893846,NY1,,"{'type': 'Point', 'coordinates': [-74.00889211176265, 40.71638571303088]}",84,0.57,,"{'type': 'Polygon', 'coordinates': [[[-74.008867, 40.7164673], [-74.0087138, 40.7163974], [-74.0089062, 40.716153], [-74.0090389, 40.7162135], [-74.0090187, 40.7164635], [-74.0089882, 40.7164496], [-74.0088094, 40.7166768], [-74.0087304, 40.7166408], [-74.008867, 40.7164673]]]}",0.0,0.71,,"{'type': 'Point', 'coordinates': [-74.015751, 40.704327]}","{'type': 'Point', 'coordinates': [-74.004765, 40.716168]}",36.0,,12.3
446,{'$oid': '5bd44a65c6b61430207da28c'},,,80,,786.3351953037453,NY1,,"{'type': 'Point', 'coordinates': [-74.00556538079262, 40.70607939507573]}",92,0.58,,"{'type': 'Polygon', 'coordinates': [[[-74.0053171, 40.7060431], [-74.0055395, 40.7059071], [-74.005722, 40.7060424], [-74.005805, 40.7061043], [-74.0056053, 40.7062587], [-74.0055215, 40.706196], [-74.0053171, 40.7060431]]]}",15.0,0.71,,"{'type': 'Point', 'coordinates': [-74.015751, 40.704327]}","{'type': 'Point', 'coordinates': [-74.004765, 40.716168]}",94.0,,12.32
454,{'$oid': '5bd44a65c6b61430207da294'},95,Wall Street,80,,1891.7085963215427,NY1,,"{'type': 'Point', 'coordinates': [-74.00757753913453, 40.704685060024005]}",52,0.58,,"{'type': 'Polygon', 'coordinates': [[[-74.0073585, 40.7048377], [-74.0073987, 40.7048698], [-74.0074613, 40.7048248], [-74.0074211, 40.7047927], [-74.0073642, 40.7047465], [-74.0073196, 40.7047107], [-74.007307, 40.7047005], [-74.0072943, 40.7046903], [-74.0072817, 40.7046801], [-74.007269, 40.7046699], [-74.0076616, 40.7043878], [-74.0079477, 40.7046184], [-74.007388, 40.7050205], [-74.0072535, 40.7049121], [-74.0072669, 40.7049026], [-74.0072803, 40.7048929], [-74.0072937, 40.7048832], [-74.0073071, 40.7048736], [-74.0073585, 40.7048377]]]}",95.0,0.71,95 Wall Street,"{'type': 'Point', 'coordinates': [-74.015751, 40.704327]}","{'type': 'Point', 'coordinates': [-74.004765, 40.716168]}",95.0,,12.32
562,{'$oid': '5bd44a65c6b61430207da300'},24,Warren Street,73,,231.64448634469545,NY1,,"{'type': 'Point', 'coordinates': [-74.00782723938786, 40.71437049156955]}",46,0.57,,"{'type': 'Polygon', 'coordinates': [[[-74.0078861, 40.7142324], [-74.0079608, 40.7142668], [-74.0077684, 40.7145086], [-74.0076937, 40.7144741], [-74.0078861, 40.7142324]]]}",0.0,0.71,,"{'type': 'Point', 'coordinates': [-74.015751, 40.704327]}","{'type': 'Point', 'coordinates': [-74.004765, 40.716168]}",45.0,,12.3
450,{'$oid': '5bd44a65c6b61430207da290'},,,80,,1360.6638947776946,NY1,,"{'type': 'Point', 'coordinates': [-74.00679960376216, 40.70522030480788]}",27,0.58,,"{'type': 'Polygon', 'coordinates': [[[-74.0068498, 40.7049848], [-74.0071119, 40.7051994], [-74.0067494, 40.7054558], [-74.0064873, 40.7052412], [-74.0067595, 40.7050487], [-74.0068498, 40.7049848]]]}",111.0,0.71,100 Wall Street,"{'type': 'Point', 'coordinates': [-74.015751, 40.704327]}","{'type': 'Point', 'coordinates': [-74.004765, 40.716168]}",93.0,,12.32
290,{'$oid': '5bd44a65c6b61430207da1f0'},,,80,,324.93663296466445,NY1,,"{'type': 'Point', 'coordinates': [-74.00884836565709, 40.709284537238254]}",6,0.58,,"{'type': 'Polygon', 'coordinates': [[[-74.0088658, 40.7091649], [-74.0088909, 40.7091576], [-74.0089805, 40.7092608], [-74.0088455, 40.7094042], [-74.008699, 40.7093275], [-74.0088658, 40.7091649]]]}",0.0,0.71,,"{'type': 'Point', 'coordinates': [-74.015751, 40.704327]}","{'type': 'Point', 'coordinates': [-74.004765, 40.716168]}",123.0,,12.32
371,{'$oid': '5bd44a65c6b61430207da241'},15,South William Street,80,,131.7274514986603,NY1,,"{'type': 'Point', 'coordinates': [-74.01039479498041, 40.70448901619325]}",11,0.58,,"{'type': 'Polygon', 'coordinates': [[[-74.0103398, 40.7043868], [-74.0105053, 40.704565], [-74.0104606, 40.7045921], [-74.0102873, 40.7044269], [-74.0103398, 40.7043868]]]}",0.0,0.71,,"{'type': 'Point', 'coordinates': [-74.015751, 40.704327]}","{'type': 'Point', 'coordinates': [-74.004765, 40.716168]}",92.0,,12.32
117,{'$oid': '5bd44a65c6b61430207da143'},,,73,,485.1594272311292,NY1,,"{'type': 'Point', 'coordinates': [-74.00834225112203, 40.71627797304557]}",84,0.57,,"{'type': 'Polygon', 'coordinates': [[[-74.0083832, 40.716107], [-74.0084383, 40.7161319], [-74.0085197, 40.7161686], [-74.0083013, 40.7164489], [-74.0081648, 40.7163874], [-74.0083815, 40.7161092], [-74.0083832, 40.716107]]]}",0.0,0.71,,"{'type': 'Point', 'coordinates': [-74.015751, 40.704327]}","{'type': 'Point', 'coordinates': [-74.004765, 40.716168]}",36.0,,12.3
225,{'$oid': '5bd44a65c6b61430207da1af'},105-107,Washington Street,80,,379.36916142607464,NY1,,"{'type': 'Point', 'coordinates': [-74.01403598928412, 40.708476245617874]}",20,0.58,,"{'type': 'Polygon', 'coordinates': [[[-74.0138614, 40.7085007], [-74.0139045, 40.7084017], [-74.0138835, 40.7083967], [-74.0138972, 40.7083672], [-74.0139523, 40.7083804], [-74.013946, 40.7083949], [-74.0141076, 40.7084356], [-74.0141137, 40.7084214], [-74.0142126, 40.7084464], [-74.0141607, 40.7085751], [-74.013893, 40.7085086], [-74.0138614, 40.7085007]]]}",0.0,0.71,Downtown Community House,"{'type': 'Point', 'coordinates': [-74.015751, 40.704327]}","{'type': 'Point', 'coordinates': [-74.004765, 40.716168]}",53.0,,12.32
67,{'$oid': '5bd44a65c6b61430207da111'},,,88,,6667.845437454282,NY1,,"{'type': 'Point', 'coordinates': [-74.0152762521087, 40.71499124555827]}",51,0.58,,"{'type': 'Polygon', 'coordinates': [[[-74.0151009, 40.7144731], [-74.015933, 40.7148502], [-74.0154732, 40.7154375], [-74.0147284, 40.7153234], [-74.0148779, 40.7147584], [-74.0151002, 40.714474], [-74.0151009, 40.7144731]]]}",0.0,0.71,,"{'type': 'Point', 'coordinates': [-74.015751, 40.704327]}","{'type': 'Point', 'coordinates': [-74.004765, 40.716168]}",12.0,,12.32
105,{'$oid': '5bd44a65c6b61430207da137'},97-101,Reade Street,73,,475.85556322017396,NY1,apartments,"{'type': 'Point', 'coordinates': [-74.00822717400183, 40.71553580366607]}",55,0.57,,"{'type': 'Polygon', 'coordinates': [[[-74.0081754, 40.7154023], [-74.0084067, 40.715509], [-74.008279, 40.7156693], [-74.0080476, 40.7155626], [-74.0080505, 40.715559], [-74.0081754, 40.7154023]]]}",0.0,0.71,Reade Court Condominium,"{'type': 'Point', 'coordinates': [-74.015751, 40.704327]}","{'type': 'Point', 'coordinates': [-74.004765, 40.716168]}",38.0,,12.3
284,{'$oid': '5bd44a65c6b61430207da1ea'},,,73,,582.2339435158834,NY1,,"{'type': 'Point', 'coordinates': [-74.0080771951792, 40.710214009009924]}",12,0.57,,"{'type': 'Polygon', 'coordinates': [[[-74.0083025, 40.7102484], [-74.0082033, 40.7103625], [-74.0078673, 40.7102021], [-74.0078611, 40.7101982], [-74.0078589, 40.7101957], [-74.0078573, 40.7101929], [-74.0078561, 40.7101869], [-74.0078579, 40.7101809], [-74.0078598, 40.7101783], [-74.0079769, 40.7100622], [-74.0080832, 40.710123], [-74.0082156, 40.7101987], [-74.0082593, 40.7102237], [-74.0083025, 40.7102484]]]}",47.0,0.71,,"{'type': 'Point', 'coordinates': [-74.015751, 40.704327]}","{'type': 'Point', 'coordinates': [-74.004765, 40.716168]}",107.0,,12.3
330,{'$oid': '5bd44a65c6b61430207da218'},14,Wall Street,80,,3150.6070114026643,NY1,,"{'type': 'Point', 'coordinates': [-74.01077137829319, 40.70762846854959]}",41,0.58,,"{'type': 'Polygon', 'coordinates': [[[-74.0108079, 40.7079916], [-74.0103099, 40.7076923], [-74.0105125, 40.7074741], [-74.0105452, 40.7074922], [-74.0107633, 40.7072635], [-74.0112231, 40.7075569], [-74.0111853, 40.7075963], [-74.0111654, 40.7076172], [-74.0111339, 40.7076501], [-74.0110554, 40.7077323], [-74.0109124, 40.7078821], [-74.0108343, 40.7079639], [-74.0108079, 40.7079916]]]}",115.0,0.71,14 Wall Street,"{'type': 'Point', 'coordinates': [-74.015751, 40.704327]}","{'type': 'Point', 'coordinates': [-74.004765, 40.716168]}",156.0,,12.32
