,Unnamed: 0,Unnamed: 0.1,bbox_id,air_quality,area,closest_shop,cloud_cover,humidity,shops_amount,temperature,inappropriate_type,flat_roof,gabled_roof,round_roof
261,261,1261,Stockholm3,78,1632.0478268527402,29,0.58,0.77,15,7.52,0,1,0,0
262,262,1262,Stockholm3,78,578.8699014590161,309,0.58,0.77,5,7.52,0,0,1,0
263,263,1263,Stockholm3,78,561.754247458321,580,0.58,0.78,0,7.49,0,0,0,0
264,264,1264,Stockholm3,78,4126.17846827238,163,0.58,0.78,13,7.5,0,0,0,0
265,265,1265,Stockholm3,78,772.554383806411,823,0.58,0.78,0,7.5,0,0,0,0
266,266,1266,Stockholm3,78,6916.688470718989,1051,0.58,0.78,0,7.49,0,0,0,0
267,267,1267,Stockholm3,78,47.192528503816995,1139,0.58,0.78,0,7.5,0,0,0,0
268,268,1268,Stockholm3,78,592.519167716013,835,0.58,0.78,0,7.49,0,0,0,0
269,269,1269,Stockholm3,78,307.822289414162,358,0.58,0.78,3,7.5,0,0,0,0
270,270,1270,Stockholm3,78,105.24028055647499,1230,0.58,0.78,0,7.49,0,0,0,0
271,271,1271,Stockholm3,78,824.208492004928,52,0.58,0.77,5,7.52,0,1,0,0
272,272,1272,Stockholm3,78,865.470248898322,361,0.58,0.77,5,7.52,0,0,0,0
273,273,1273,Stockholm3,78,345.708120343349,706,0.58,0.77,0,7.52,0,0,0,0
274,274,1274,Stockholm3,78,251.802284161491,498,0.58,0.77,1,7.52,0,1,0,0
275,275,1275,Stockholm3,78,396.39126879838204,58,0.58,0.77,15,7.52,0,0,0,0
276,276,1276,Stockholm3,78,4199.77354838839,1211,0.58,0.78,0,7.49,0,0,0,0
277,277,1277,Stockholm3,78,880.213847630343,616,0.58,0.77,0,7.52,0,0,0,0
278,278,1278,Stockholm3,78,231.264683648436,1131,0.58,0.78,0,7.5,0,0,0,0
279,279,1279,Stockholm3,78,377.23487877087194,594,0.58,0.78,0,7.5,0,0,0,0
280,280,1280,Stockholm3,78,472.059452163912,580,0.58,0.78,0,7.49,0,0,0,0
